DATE;SOURCE_ID;DESCRIPTION;NET_CREDIT_AMOUNT;NET_DEBIT_AMOUNT;GROSS_AMOUNT;MP_FEE_AMOUNT;TAXES_AMOUNT;PAYMENT_METHOD;TRANSACTION_APPROVAL_DATE;BUSINESS_UNIT;SUB_UNIT;BALANCE_AMOUNT;PAYMENT_METHOD_TYPE;PURCHASE_ID
2026-06-06T08:48:50.000-03:00;162795099240;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-06-06T08:48:50.000-03:00;;;3757934.51;account_money;
2026-06-06T08:53:46.000-03:00;161995523621;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-06-06T08:53:46.000-03:00;;;3763898.51;account_money;
2026-06-06T08:59:32.000-03:00;161996083351;payment;12922.00;0.00;13000.00;0.00;-78.00;available_money;2026-06-06T08:59:32.000-03:00;;;3776820.51;account_money;
2026-06-06T09:02:41.000-03:00;161996632193;payment;12922.00;0.00;13000.00;0.00;-78.00;available_money;2026-06-06T09:02:41.000-03:00;;;3789742.51;account_money;
2026-06-06T09:07:25.000-03:00;161996895107;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-06-06T09:07:25.000-03:00;;;3796203.51;account_money;
2026-06-06T09:07:27.000-03:00;162796728304;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-06-06T09:07:27.000-03:00;;;3802664.51;account_money;
2026-06-06T09:10:04.000-03:00;161997138935;payment;12922.00;0.00;13000.00;0.00;-78.00;cvu;2026-06-06T09:10:04.000-03:00;;;3815586.51;bank_transfer;
2026-06-06T09:24:06.000-03:00;161998600253;payment;6461.00;0.00;6500.00;0.00;-39.00;cvu;2026-06-06T09:24:06.000-03:00;;;3822047.51;bank_transfer;
2026-06-06T09:25:03.000-03:00;162798415434;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-06-06T09:25:03.000-03:00;;;3828508.51;account_money;
2026-06-06T09:26:21.000-03:00;162798630682;payment;12922.00;0.00;13000.00;0.00;-78.00;available_money;2026-06-06T09:26:21.000-03:00;;;3841430.51;account_money;
2026-06-06T09:30:55.000-03:00;161999233927;payment;6461.00;0.00;6500.00;0.00;-39.00;cvu;2026-06-06T09:30:55.000-03:00;;;3847891.51;bank_transfer;
2026-06-06T09:35:08.000-03:00;161999709805;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-06-06T09:35:08.000-03:00;;;3854352.51;account_money;
2026-06-06T09:36:08.000-03:00;162799599286;payment;12922.00;0.00;13000.00;0.00;-78.00;available_money;2026-06-06T09:36:08.000-03:00;;;3867274.51;account_money;
2026-06-06T09:40:53.000-03:00;162000273719;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-06-06T09:40:53.000-03:00;;;3873735.51;account_money;
2026-06-06T09:45:29.000-03:00;162000819365;payment;12922.00;0.00;13000.00;0.00;-78.00;available_money;2026-06-06T09:45:29.000-03:00;;;3886657.51;account_money;
2026-06-06T09:47:04.000-03:00;162000917999;payment;17395.00;0.00;17500.00;0.00;-105.00;available_money;2026-06-06T09:47:04.000-03:00;;;3904052.51;account_money;
2026-06-06T09:51:22.000-03:00;162801401724;payment;12922.00;0.00;13000.00;0.00;-78.00;debin_transfer;2026-06-06T09:51:22.000-03:00;;;3916974.51;bank_transfer;
2026-06-06T09:53:45.000-03:00;162801818362;payment;35784.00;0.00;36000.00;0.00;-216.00;available_money;2026-06-06T09:53:45.000-03:00;;;3952758.51;account_money;
2026-06-06T09:54:17.000-03:00;162801860422;payment;12922.00;0.00;13000.00;0.00;-78.00;naranja;2026-06-06T09:54:17.000-03:00;;;3965680.51;credit_card;
2026-06-06T09:56:34.000-03:00;162002518105;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-06-06T09:56:34.000-03:00;;;3972141.51;account_money;
2026-06-06T09:57:24.000-03:00;162802071650;payment;6461.00;0.00;6500.00;0.00;-39.00;cvu;2026-06-06T09:57:24.000-03:00;;;3978602.51;bank_transfer;
2026-06-06T09:59:10.000-03:00;162002627619;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-06-06T09:59:10.000-03:00;;;3985063.51;account_money;
2026-06-06T10:02:00.000-03:00;162003090205;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-06-06T10:02:00.000-03:00;;;3991524.51;account_money;
2026-06-06T10:02:11.000-03:00;162802802684;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-06-06T10:02:11.000-03:00;;;3997985.51;account_money;
2026-06-06T10:03:21.000-03:00;162003129067;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-06-06T10:03:21.000-03:00;;;4004446.51;account_money;
2026-06-06T10:03:22.000-03:00;162802851408;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-06-06T10:03:22.000-03:00;;;4010907.51;account_money;
2026-06-06T10:03:30.000-03:00;162003055695;payment;12922.00;0.00;13000.00;0.00;-78.00;available_money;2026-06-06T10:03:30.000-03:00;;;4023829.51;account_money;
2026-06-06T10:03:42.000-03:00;162003157025;payment;12922.00;0.00;13000.00;0.00;-78.00;debin_transfer;2026-06-06T10:03:42.000-03:00;;;4036751.51;bank_transfer;
2026-06-06T10:12:20.000-03:00;162804436562;payment;6461.00;0.00;6500.00;0.00;-39.00;naranja;2026-06-06T10:12:20.000-03:00;;;4043212.51;credit_card;
2026-06-06T10:15:26.000-03:00;162804790698;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-06-06T10:15:26.000-03:00;;;4049673.51;account_money;
2026-06-06T10:15:52.000-03:00;162804808930;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-06-06T10:15:52.000-03:00;;;4056134.51;account_money;
2026-06-06T10:21:23.000-03:00;162805552366;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-06-06T10:21:23.000-03:00;;;4062595.51;account_money;
2026-06-06T10:22:27.000-03:00;162805483960;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-06-06T10:22:27.000-03:00;;;4069056.51;account_money;
2026-06-06T10:22:58.000-03:00;162805659176;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-06-06T10:22:58.000-03:00;;;4075517.51;account_money;
2026-06-06T10:23:26.000-03:00;162805731136;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-06-06T10:23:26.000-03:00;;;4081978.51;account_money;
2026-06-06T10:23:43.000-03:00;162805814606;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-06-06T10:23:43.000-03:00;;;4088439.51;account_money;
2026-06-06T10:24:36.000-03:00;162805950418;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-06-06T10:24:36.000-03:00;;;4094900.51;account_money;
2026-06-06T10:25:07.000-03:00;162006187621;payment;12922.00;0.00;13000.00;0.00;-78.00;cvu;2026-06-06T10:25:07.000-03:00;;;4107822.51;bank_transfer;
2026-06-06T10:25:52.000-03:00;162006430405;payment;12922.00;0.00;13000.00;0.00;-78.00;cvu;2026-06-06T10:25:52.000-03:00;;;4120744.51;bank_transfer;
2026-06-06T10:27:54.000-03:00;162006585067;payment;3479.00;0.00;3500.00;0.00;-21.00;available_money;2026-06-06T10:27:54.000-03:00;;;4124223.51;account_money;
2026-06-06T10:33:56.000-03:00;162007408559;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-06-06T10:33:56.000-03:00;;;4130684.51;account_money;
